epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
34.0,0.0005,2.3170203119516373,1.6687142252922058,60.77748767043806,64.53373015873017,70.29702471522435,63.36633164591745,41.58415342809589
35.0,0.0005,2.086264505982399,1.5484132766723633,59.32695097185959,67.39277271192165,68.57142357188243,62.857137857596754,43.809518809977895
36.0,0.0005,1.9792446196079254,1.7031739354133606,60.63243400058021,66.19047619047619,68.2926779326595,63.414629152171706,45.85365354241578
37.0,0.0005,1.9388747662305832,1.5778420567512512,59.06585436611546,65.52795031055899,70.29702471522435,61.386133626115495,37.62375738849199
38.0,0.0005,1.8707076758146286,1.8131489157676697,57.847403539309546,66.03174603174604,66.99028626637798,61.1650435479314,39.805820246960764
39.0,0.0005,1.8855160921812057,1.5810253024101257,59.93617638526255,66.52930402930403,69.85645433117408,65.07176533595882,42.10525815892554
40.0,0.0005,1.915746346116066,1.6793389916419983,60.54540179866551,60.430839002267575,70.29702471522435,63.36633164591745,46.534648477600776
41.0,0.0005,1.8777980357408524,1.6013017296791077,61.44473455178416,65.82341269841271,69.81131575471733,64.15093839622679,46.22641009434017
42.0,0.0005,1.83413627743721,1.7472151517868042,56.803017116333045,68.0952380952381,68.9320338391935,62.13591733433916,41.747567819776265
43.0,0.0005,1.851934164762497,1.7040269374847412,59.29794023788802,65.27777777777777,66.99506890145392,64.03940387682341,44.334970379286645
44.0,0.0005,1.8383748531341553,1.6228314638137817,61.47374528575573,62.57142857142857,70.2438974448546,64.39023890826927,40.97560476192804
45.0,0.0005,1.9024090021848679,1.6536487936973572,58.63069335654192,62.267080745341616,68.34170356405176,60.30150255902669,45.22612567460473
46.0,0.0005,1.9700304418802261,1.7612568736076355,57.325210327821296,60.31746031746032,68.04123215644631,61.85566514613707,40.206180610054815
47.0,0.0005,1.9144979417324066,1.7014787793159485,53.118653901943716,59.7041847041847,62.43901939607417,55.60975110339129,37.073165737537856
48.0,0.0005,1.9031804949045181,1.8027476072311401,58.311575282854655,67.64606551840595,70.58823030180734,61.76470089004269,48.03921069396438
49.0,0.0005,1.8997483104467392,1.5490602254867554,60.748476936466496,67.53968253968253,69.85645433117408,63.157889737872694,46.889947154140785
